City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Lithgow,AU,2020-09-01 03:39:18,-33.48,150.15,64.0,51,40,2.24
290,Chase,CA,2020-09-01 03:39:19,50.82,-119.69,61.0,77,81,1.74
291,Kharp,RU,2020-09-01 03:39:19,66.8,65.81,47.75,80,100,1.59
292,Nebolchi,RU,2020-09-01 03:39:19,59.12,33.35,54.14,98,100,6.33
293,Betare Oya,CM,2020-09-01 03:39:19,5.6,14.08,65.89,97,100,3.67
294,Nouadhibou,MR,2020-09-01 03:39:20,20.93,-17.03,69.8,83,0,12.75
295,Haines Junction,CA,2020-09-01 03:39:20,60.75,-137.51,46.44,77,51,6.6
296,Vila Velha,BR,2020-09-01 03:39:20,-20.33,-40.29,73.0,94,91,3.36
297,Mondeville,FR,2020-09-01 03:39:20,49.17,-0.32,50.0,87,75,2.24
298,Vysokogornyy,RU,2020-09-01 03:39:20,50.12,139.15,62.67,75,97,3.65
299,Semirom,IR,2020-09-01 03:39:21,31.42,51.57,61.77,29,0,2.35
300,Mizdah,LY,2020-09-01 03:39:21,31.45,12.98,73.29,35,0,5.1
301,Tiarei,PF,2020-09-01 03:39:21,-17.53,-149.33,82.4,58,40,9.17
302,Port Macquarie,AU,2020-09-01 03:38:53,-31.43,152.92,68.0,57,49,1.01
303,Bosaso,SO,2020-09-01 03:39:22,11.28,49.18,91.33,45,78,14.88
304,Margate,GB,2020-09-01 03:35:22,51.38,1.39,61.0,76,64,1.07
305,Dinar,TR,2020-09-01 03:39:22,38.06,30.17,57.2,44,0,1.12
306,Sabang,ID,2020-09-01 03:39:22,5.89,95.32,81.73,77,100,10.85
307,Chara,RU,2020-09-01 03:39:23,56.91,118.26,57.02,64,100,4.94
308,Mashhad,IR,2020-09-01 03:39:23,36.3,59.61,64.4,48,20,9.73
309,Palmer,US,2020-09-01 03:39:23,42.16,-72.33,62.6,77,75,3.36
310,Khani,GE,2020-09-01 03:39:23,41.96,42.96,78.8,44,0,24.16
311,Bilma,NE,2020-09-01 03:39:24,18.69,12.92,87.8,37,0,6.98
312,Zunheboto,IN,2020-09-01 03:39:24,25.97,94.52,77.29,69,99,1.9
313,San Angelo,US,2020-09-01 03:37:37,31.46,-100.44,79.0,78,75,12.75
314,Kodiak,US,2020-09-01 03:39:24,57.79,-152.41,59.0,62,1,12.75
315,Mahibadhoo,MV,2020-09-01 03:39:25,3.78,72.97,82.94,72,97,10.98
316,Wanning,CN,2020-09-01 03:37:37,18.8,110.4,88.81,62,4,5.86
317,Sobolevo,RU,2020-09-01 03:39:25,54.43,31.9,55.92,94,99,8.34
318,Krasnyy Chikoy,RU,2020-09-01 03:39:25,50.36,108.75,57.58,70,89,13.06
319,Fairbanks,US,2020-09-01 03:34:44,64.84,-147.72,66.2,32,20,8.05
320,Richards Bay,ZA,2020-09-01 03:39:26,-28.78,32.04,59.2,77,100,3.02
321,Henties Bay,NA,2020-09-01 03:39:26,-22.12,14.28,46.99,87,0,6.15
322,Riyadh,SA,2020-09-01 03:37:26,24.69,46.72,82.4,39,54,2.24
323,Kenora,CA,2020-09-01 03:39:26,49.82,-94.43,55.4,62,75,8.05
324,Kieta,PG,2020-09-01 03:39:27,-6.22,155.63,82.02,75,100,5.14
325,Yar-Sale,RU,2020-09-01 03:39:27,66.83,70.83,48.78,77,100,10.92
326,Mackay,AU,2020-09-01 03:39:27,-21.15,149.2,77.0,64,0,11.41
327,Pio Ix,BR,2020-09-01 03:39:27,-6.84,-40.58,69.62,66,5,10.29
328,Kaabong,UG,2020-09-01 03:39:27,3.48,34.15,63.37,80,95,3.89
329,Lahij,YE,2020-09-01 03:39:28,13.17,44.58,84.15,56,66,6.51
330,Alofi,NU,2020-09-01 03:39:28,-19.06,-169.92,80.6,69,75,11.41
331,Saint-Augustin,CA,2020-09-01 03:39:28,51.23,-58.65,45.16,88,67,7.38
332,Inta,RU,2020-09-01 03:39:28,66.03,60.17,49.98,88,99,11.14
333,Ayan,RU,2020-09-01 03:39:29,56.45,138.17,53.91,88,99,11.41
334,Brody,UA,2020-09-01 03:39:29,50.09,25.15,57.06,95,9,6.15
335,Dubti,ET,2020-09-01 03:39:29,11.74,41.09,86.38,50,100,9.24
336,Fortuna,US,2020-09-01 03:39:29,40.6,-124.16,60.01,82,1,2.06
337,Taltal,CL,2020-09-01 03:39:30,-25.4,-70.48,54.36,75,99,2.75
338,Ahualulco,MX,2020-09-01 03:39:30,22.4,-101.17,66.2,72,75,8.05
339,Mulege,MX,2020-09-01 03:39:30,26.88,-111.98,86.18,65,11,6.71
340,Mount Isa,AU,2020-09-01 03:39:30,-20.73,139.5,86.0,13,0,14.99
341,Cururupu,BR,2020-09-01 03:39:31,-1.83,-44.87,75.16,91,1,4.14
342,Songjianghe,CN,2020-09-01 03:39:31,42.19,127.48,76.23,66,94,11.05
343,Powell,US,2020-09-01 03:39:31,40.16,-83.08,72.0,88,1,5.82
344,Carapegua,PY,2020-09-01 03:39:32,-25.8,-57.23,60.8,77,98,8.05
345,Mackenzie,CA,2020-09-01 03:39:32,55.3,-123.17,60.8,63,75,4.7
346,Ryotsu,JP,2020-09-01 03:39:32,38.08,138.43,84.2,70,75,6.93
347,Sur,OM,2020-09-01 03:39:33,22.57,59.53,86.68,53,55,6.15
348,Stadtbredimus,LU,2020-09-01 03:39:33,49.56,6.36,55.0,87,100,10.29
349,Praya,CV,2020-09-01 03:39:33,14.92,-23.51,78.8,78,75,9.17
350,Nishihara,JP,2020-09-01 03:39:33,26.18,127.76,80.6,94,75,47.2
351,Cabedelo,BR,2020-09-01 03:39:33,-6.98,-34.83,73.4,94,75,5.82
352,Ibate,BR,2020-09-01 03:39:34,-21.95,-48.0,69.8,77,1,9.17
353,Dingle,PH,2020-09-01 03:39:34,11.0,122.67,88.27,69,62,9.06
354,Bahir Dar,ET,2020-09-01 03:39:34,11.59,37.39,59.14,92,100,1.97
355,Kemin,KG,2020-09-01 03:39:34,42.78,75.69,72.7,39,47,1.77
356,Moissala,TD,2020-09-01 03:39:35,8.34,17.77,69.26,98,71,2.89
357,Saint Anthony,US,2020-09-01 03:39:35,45.02,-93.22,64.4,67,1,5.28
358,Cutro,IT,2020-09-01 03:39:35,39.04,16.98,75.2,64,0,16.11
359,Bonavista,CA,2020-09-01 03:39:36,48.65,-53.11,51.01,80,100,11.01
360,Elat,IL,2020-09-01 03:36:05,29.56,34.95,79.59,60,0,7.2
361,Port Lincoln,AU,2020-09-01 03:39:36,-34.73,135.87,65.03,51,100,18.88
362,Rio Grande,BR,2020-09-01 03:39:37,-32.03,-52.1,48.99,90,100,5.23
363,Clinton,US,2020-09-01 03:39:37,42.59,-82.92,69.01,100,75,5.97
364,San Cristobal,VE,2020-09-01 03:39:37,7.77,-72.22,66.56,90,82,2.51
365,Soyo,AO,2020-09-01 03:39:37,-6.13,12.37,70.84,81,59,5.75
366,Khasan,RU,2020-09-01 03:39:38,42.43,130.64,69.01,86,98,12.17
367,Quatre Cocos,MU,2020-09-01 03:39:38,-20.21,57.76,72.0,83,75,11.41
368,Roald,NO,2020-09-01 03:39:38,62.58,6.13,48.0,93,53,6.93
369,Termiz,UZ,2020-09-01 03:39:38,37.22,67.28,71.6,35,20,6.93
370,Miri,MY,2020-09-01 03:39:38,4.41,114.01,82.4,83,40,8.05
371,Kloulklubed,PW,2020-09-01 03:39:39,7.04,134.26,86.0,70,75,8.05
372,Santa Maria Do Suacui,BR,2020-09-01 03:39:39,-18.19,-42.41,62.69,78,76,2.62
373,Zaysan,KZ,2020-09-01 03:39:39,47.47,84.87,78.39,21,1,4.12
374,Half Moon Bay,US,2020-09-01 03:39:32,37.46,-122.43,63.0,93,90,3.51
375,Bhit Shah,PK,2020-09-01 03:39:40,25.8,68.49,80.6,83,40,6.93
376,Karachi,PK,2020-09-01 03:39:19,24.91,67.08,84.2,79,75,6.93
377,Lata,PT,2020-09-01 03:39:40,40.16,-8.33,62.01,64,77,1.01
378,Tres Arroyos,AR,2020-09-01 03:39:40,-38.37,-60.28,33.35,91,91,5.77
379,Labuhan,ID,2020-09-01 03:39:41,-6.88,112.21,89.92,47,1,3.8
380,Ust-Omchug,RU,2020-09-01 03:39:41,61.15,149.63,47.53,66,100,5.32
381,Mutis,CO,2020-09-01 03:39:41,6.23,-77.4,78.55,83,100,3.04
382,Sinazongwe,ZM,2020-09-01 03:39:41,-17.26,27.46,70.99,66,21,5.46
383,Saratoga Springs,US,2020-09-01 03:34:54,43.08,-73.78,60.01,75,38,3.33
384,Horta,PT,2020-09-01 03:39:42,38.53,-28.63,70.86,72,23,12.28
385,Tevaitoa,PF,2020-09-01 03:39:42,-16.78,-151.5,78.35,74,43,23.44
386,Sosnovo-Ozerskoye,RU,2020-09-01 03:39:42,52.52,111.54,59.43,69,85,9.64
387,Boca Do Acre,BR,2020-09-01 03:37:23,-8.75,-67.4,73.24,91,97,1.48
388,Sioux Lookout,CA,2020-09-01 03:38:23,50.1,-91.92,53.6,81,75,6.93
389,Hope,US,2020-09-01 03:35:07,33.67,-93.59,80.01,74,15,6.49
390,Bengkulu,ID,2020-09-01 03:39:43,-3.8,102.27,85.46,65,1,9.19
391,Camabatela,AO,2020-09-01 03:39:43,-8.19,15.38,61.88,90,60,2.19
392,Sambava,MG,2020-09-01 03:39:43,-14.27,50.17,69.57,78,1,9.98
393,Bolobo,CD,2020-09-01 03:39:43,-2.17,16.23,73.49,84,100,1.7
394,Dwarka,IN,2020-09-01 03:39:44,22.24,68.97,82.98,77,23,13.69
395,Taoudenni,ML,2020-09-01 03:39:44,22.68,-3.98,91.44,34,0,3.44
396,Amuntai,ID,2020-09-01 03:39:44,-2.42,115.25,85.26,67,100,3.56
397,Hamilton,US,2020-09-01 03:39:44,39.18,-84.53,73.0,94,1,3.36
398,Nadym,RU,2020-09-01 03:39:45,65.53,72.52,53.02,80,94,13.4
399,San Juan,AR,2020-09-01 03:39:45,-31.54,-68.54,50.32,47,2,5.21
400,Belaya Gora,RU,2020-09-01 03:39:45,68.53,146.42,47.39,57,81,11.01
401,Kaka,TM,2020-09-01 03:39:46,37.35,59.61,80.87,25,0,14.61
402,Tabou,CI,2020-09-01 03:39:46,4.42,-7.35,75.06,83,99,9.04
403,Shar,KZ,2020-09-01 03:37:53,49.59,81.05,74.1,37,0,3.36
404,Koutiala,ML,2020-09-01 03:39:46,12.39,-5.46,71.56,94,99,6.98
405,Carballo,ES,2020-09-01 03:39:46,43.21,-8.69,57.2,93,78,4.7
406,Talara,PE,2020-09-01 03:39:47,-4.58,-81.27,63.3,81,100,20.51
407,Savelugu,GH,2020-09-01 03:39:47,9.62,-0.83,72.9,94,100,6.46
408,Havoysund,NO,2020-09-01 03:39:47,71.0,24.66,44.6,87,75,13.87
409,Poronaysk,RU,2020-09-01 03:39:48,49.22,143.12,60.98,82,100,19.13
410,Akyab,MM,2020-09-01 03:39:48,20.15,92.9,81.99,85,100,7.14
411,Pangnirtung,CA,2020-09-01 03:39:48,66.15,-65.71,47.37,56,100,9.33
412,Touros,BR,2020-09-01 03:39:48,-5.2,-35.46,71.6,100,75,6.93
413,Weligama,LK,2020-09-01 03:39:48,5.97,80.42,83.66,70,84,11.01
414,Muros,ES,2020-09-01 03:39:49,42.78,-9.06,55.99,92,84,6.51
415,Hovd,MN,2020-09-01 03:39:49,48.01,91.64,65.17,35,0,4.72
416,Otane,NZ,2020-09-01 03:39:49,-39.88,176.63,58.3,68,48,3.22
417,Arman,RU,2020-09-01 03:39:49,59.7,150.17,55.35,65,99,5.23
418,Am Timan,TD,2020-09-01 03:39:50,11.03,20.28,72.5,93,99,3.18
419,Yerbogachen,RU,2020-09-01 03:39:50,61.28,108.01,63.07,51,0,5.61
420,Mujiayingzi,CN,2020-09-01 03:39:50,42.12,118.78,77.2,33,0,17.07
421,Middelburg,ZA,2020-09-01 03:39:50,-25.78,29.46,48.81,82,73,7.36
422,Buala,SB,2020-09-01 03:39:51,-8.14,159.59,86.11,66,100,5.3
423,Reconquista,AR,2020-09-01 03:39:51,-29.15,-59.65,48.56,71,100,7.52
424,Ambilobe,MG,2020-09-01 03:39:51,-13.2,49.05,68.9,65,7,3.87
425,Vila,PT,2020-09-01 03:39:51,42.03,-8.16,57.0,66,99,3.0
426,Takoradi,GH,2020-09-01 03:39:51,4.88,-1.76,74.48,89,91,7.09
427,Samarai,PG,2020-09-01 03:39:52,-10.62,150.67,77.77,87,97,17.6
428,Smithers,CA,2020-09-01 03:39:52,54.78,-127.17,62.6,48,40,16.11
429,Nelson Bay,AU,2020-09-01 03:39:53,-32.72,152.15,66.0,48,40,11.41
430,Makakilo City,US,2020-09-01 03:39:19,21.35,-158.09,84.2,62,90,10.29
431,Sept-Iles,CA,2020-09-01 03:39:53,50.2,-66.38,42.8,93,40,3.09
432,Itaporanga,BR,2020-09-01 03:39:53,-7.3,-38.15,66.51,80,9,7.29
433,Trincomalee,LK,2020-09-01 03:39:53,8.57,81.23,84.52,71,80,13.24
434,Ulladulla,AU,2020-09-01 03:39:54,-35.35,150.47,62.6,48,40,10.29
435,Asau,RO,2020-09-01 03:39:54,46.43,26.4,59.0,98,0,0.76
436,Kargopol,RU,2020-09-01 03:39:54,61.51,38.95,46.71,94,91,8.37
437,Paita,PE,2020-09-01 03:39:54,-5.09,-81.11,61.81,84,100,14.29
438,La Ronge,CA,2020-09-01 03:39:54,55.1,-105.28,48.2,76,5,5.82
439,Anzio,IT,2020-09-01 03:39:55,41.49,12.62,62.6,88,5,9.17
440,Mayumba,GA,2020-09-01 03:39:55,-3.43,10.66,73.24,85,99,6.6
441,Battle Creek,US,2020-09-01 03:39:55,42.32,-85.18,69.8,73,1,3.36
442,Taseyevo,RU,2020-09-01 03:39:55,57.22,94.9,70.0,54,68,8.81
443,Bhagalpur,IN,2020-09-01 03:39:56,25.25,87.0,90.28,62,100,7.2
444,Okhotsk,RU,2020-09-01 03:39:56,59.38,143.3,56.8,76,100,13.27
445,Novoseleznevo,RU,2020-09-01 03:39:56,55.68,69.21,64.96,75,94,12.8
446,Port Moresby,PG,2020-09-01 03:39:57,-9.44,147.18,84.2,74,40,17.22
447,Sola,VU,2020-09-01 03:39:57,-13.88,167.55,80.6,88,90,5.82
448,Boleslawiec,PL,2020-09-01 03:39:57,51.26,15.57,53.01,95,99,4.85
449,Pacific Grove,US,2020-09-01 03:39:57,36.62,-121.92,60.01,92,27,1.01
450,Seryshevo,RU,2020-09-01 03:39:58,51.09,128.38,67.32,79,92,4.68
451,Filadelfia,US,2020-09-01 03:39:58,39.95,-75.16,71.01,83,90,4.99
452,Huarmey,PE,2020-09-01 03:39:58,-10.07,-78.15,60.96,84,94,11.63
453,Goderich,CA,2020-09-01 03:35:30,43.75,-81.72,63.0,82,100,11.48
454,Nanortalik,GL,2020-09-01 03:39:58,60.14,-45.24,42.49,90,96,8.59
455,Kysyl-Syr,RU,2020-09-01 03:39:59,63.9,122.76,64.4,57,83,2.71
456,Kankan,GN,2020-09-01 03:39:59,10.39,-9.31,70.52,97,100,7.02
457,Guerrero Negro,MX,2020-09-01 03:36:43,27.98,-114.06,72.57,73,1,13.96
458,Krasnokamensk,RU,2020-09-01 03:39:59,50.1,118.04,61.0,69,100,6.89
459,Moron,AR,2020-09-01 03:39:59,-34.65,-58.62,48.99,85,100,4.0
460,Wainwright,CA,2020-09-01 03:40:00,52.84,-110.86,52.47,66,100,7.52
461,Teya,RU,2020-09-01 03:40:00,60.38,92.63,57.92,89,100,12.21
462,Kaduqli,SD,2020-09-01 03:40:00,11.02,29.72,70.7,90,93,2.15
463,Tiznit,MA,2020-09-01 03:40:00,29.58,-9.5,76.8,65,26,1.36
464,Butka,RU,2020-09-01 03:40:01,56.72,63.79,62.31,92,98,4.56
465,Palana,RU,2020-09-01 03:40:01,59.12,159.97,50.7,74,87,25.52
466,Brawley,US,2020-09-01 03:36:12,32.98,-115.53,98.6,35,40,12.75
467,Port Hardy,CA,2020-09-01 03:40:01,50.7,-127.42,57.2,100,90,2.24
468,Gimli,CA,2020-09-01 03:40:02,50.63,-96.99,52.0,99,42,12.44
469,Senador Jose Porfirio,BR,2020-09-01 03:40:02,-2.59,-51.95,73.9,93,17,4.52
470,Bilibino,RU,2020-09-01 03:40:02,68.05,166.44,41.92,65,88,5.66
471,Srednekolymsk,RU,2020-09-01 03:40:03,67.45,153.68,51.78,51,75,11.03
472,Mozarlandia,BR,2020-09-01 03:40:03,-14.74,-50.57,78.13,29,0,7.05
473,Balabac,PH,2020-09-01 03:40:03,7.99,117.06,87.53,61,81,3.33
474,Bonfim,BR,2020-09-01 03:40:03,3.08,-59.95,75.6,82,17,2.86
475,Lagoa,PT,2020-09-01 03:40:04,39.05,-27.98,70.77,69,81,9.48
476,Guane,CU,2020-09-01 03:40:04,22.2,-84.09,78.85,84,5,5.61
477,Matay,EG,2020-09-01 03:40:04,28.42,30.78,72.73,74,0,8.21
478,Severo-Yeniseyskiy,RU,2020-09-01 03:40:04,60.37,93.04,54.82,95,100,12.5
479,Mandera,KE,2020-09-01 03:40:05,3.94,41.87,76.15,65,20,13.44
480,Maningrida,AU,2020-09-01 03:40:05,-12.07,134.27,87.12,51,64,13.96
481,Nalut,LY,2020-09-01 03:40:05,30.33,10.85,77.61,27,0,9.66
482,Brookings,US,2020-09-01 03:37:30,44.31,-96.8,59.0,67,1,6.93
483,Borinskoye,RU,2020-09-01 03:40:06,52.46,39.37,62.6,59,10,8.95
484,Lompoc,US,2020-09-01 03:35:06,34.64,-120.46,60.8,82,1,6.93
485,Fernandez,AR,2020-09-01 03:40:06,-27.92,-63.89,52.12,43,100,6.29
486,Ashcroft,CA,2020-09-01 03:40:06,50.72,-121.29,68.0,42,75,9.17
487,Kirovo-Chepetsk,RU,2020-09-01 03:40:06,58.55,50.04,62.31,91,94,7.16
488,Marrakesh,MA,2020-09-01 03:40:07,31.63,-8.01,82.4,45,40,2.24
489,Kolyvan,RU,2020-09-01 03:40:07,55.31,82.74,66.2,68,100,8.95
490,Karavayevo,RU,2020-09-01 03:40:07,55.3,37.96,66.2,68,68,4.47
491,Dudinka,RU,2020-09-01 03:40:07,69.41,86.18,44.6,100,90,8.95
492,Ziway,ET,2020-09-01 03:40:08,7.93,38.72,63.19,84,100,4.45
493,Afzalpur,IN,2020-09-01 03:40:08,17.2,76.35,80.96,70,100,11.52
494,Makushino,RU,2020-09-01 03:40:09,55.21,67.24,66.33,75,94,10.71
495,Nyurba,RU,2020-09-01 03:40:09,63.28,118.33,63.64,53,1,6.22
496,Berlevag,NO,2020-09-01 03:40:09,70.86,29.09,47.16,73,89,18.61
497,Stromness,GB,2020-09-01 03:38:05,58.97,-3.3,50.0,93,2,4.7
498,Wadi Maliz,TN,2020-09-01 03:40:09,36.47,8.55,66.2,72,20,3.29
499,Mataram,ID,2020-09-01 03:40:10,-8.58,116.12,87.8,55,40,11.41
500,Horqueta,PY,2020-09-01 03:40:10,-23.34,-57.06,64.36,78,85,6.11
501,Tromso,NO,2020-09-01 03:40:10,69.65,18.96,48.2,93,90,8.05
502,Balad,IQ,2020-09-01 03:40:10,34.02,44.15,96.01,11,12,6.17
503,Kaputa,ZM,2020-09-01 03:40:11,-8.47,29.66,66.52,71,6,1.52
504,Taichung,TW,2020-09-01 03:38:42,24.15,120.68,93.0,66,75,13.87
505,Mao,ES,2020-09-01 03:40:11,39.89,4.27,71.6,64,2,8.05
506,Colares,PT,2020-09-01 03:40:11,38.8,-9.45,64.99,45,92,13.0
507,Mitsamiouli,KM,2020-09-01 03:40:11,-11.38,43.28,75.81,74,5,2.66
508,Alta Floresta,BR,2020-09-01 03:40:12,-9.88,-56.09,75.43,34,0,3.24
509,West Bay,KY,2020-09-01 03:40:12,19.37,-81.42,84.99,83,8,11.39
510,Bourail,NC,2020-09-01 03:40:12,-21.57,165.48,72.3,55,78,10.69
511,Jalalpur,PK,2020-09-01 03:40:12,32.64,74.22,82.4,78,40,4.7
512,Ornskoldsvik,SE,2020-09-01 03:40:12,63.29,18.72,42.8,81,0,8.05
513,Bemidji,US,2020-09-01 03:40:13,47.47,-94.88,55.4,66,1,5.82
514,Virtsu,EE,2020-09-01 03:40:13,58.57,23.51,51.01,93,57,5.99
515,Yarkovo,RU,2020-09-01 03:40:13,57.4,67.08,57.6,85,100,6.31
516,Soma,TR,2020-09-01 03:40:13,39.19,27.61,73.4,88,26,6.49
517,Sisimiut,GL,2020-09-01 03:40:14,66.94,-53.67,42.91,78,76,7.9
518,Cuitlahuac,MX,2020-09-01 03:40:14,18.82,-96.72,86.0,83,5,3.67
519,Straumen,NO,2020-09-01 03:40:14,63.87,11.3,48.0,86,35,9.17
520,Quang Ngai,VN,2020-09-01 03:40:14,15.12,108.8,93.45,48,15,2.82
521,Tikrit,IQ,2020-09-01 03:40:15,34.61,43.68,92.93,12,5,6.17
522,La Seyne-Sur-Mer,FR,2020-09-01 03:40:15,43.1,5.88,59.0,76,23,3.36
523,Kaitangata,NZ,2020-09-01 03:40:15,-46.28,169.85,48.0,45,61,8.01
524,Chinhoyi,ZW,2020-09-01 03:40:16,-17.37,30.2,58.71,76,0,6.06
525,Dores Do Indaia,BR,2020-09-01 03:40:16,-19.46,-45.6,67.17,65,0,3.0
526,Vila Franca Do Campo,PT,2020-09-01 03:40:16,37.72,-25.43,71.6,83,20,14.99
527,Muisne,EC,2020-09-01 03:40:16,0.6,-80.03,73.27,87,100,8.34
528,Aksha,RU,2020-09-01 03:40:17,50.28,113.29,57.02,80,100,11.34
529,Baringo,KE,2020-09-01 03:40:17,0.47,35.97,69.35,76,100,5.75
530,Avenal,US,2020-09-01 03:40:17,36.0,-120.13,86.0,34,0,10.13
531,Leshukonskoye,RU,2020-09-01 03:40:18,64.9,45.76,44.31,88,96,5.26
532,Tamale,GH,2020-09-01 03:40:18,9.4,-0.84,72.16,96,100,6.24
533,Jumla,NP,2020-09-01 03:39:03,29.27,82.18,75.31,44,33,4.09
534,Lazarev,RU,2020-09-01 03:40:18,52.23,141.51,58.96,87,100,22.12
535,Padang,ID,2020-09-01 03:37:11,-0.95,100.35,84.96,67,34,5.53
536,Santa Cruz Del Sur,CU,2020-09-01 03:40:19,20.71,-78.0,79.9,85,25,13.15
537,Seondha,IN,2020-09-01 03:40:19,26.16,78.78,82.4,78,40,6.93
538,Aquiraz,BR,2020-09-01 03:40:20,-3.9,-38.39,78.8,83,75,14.99
539,Pudozh,RU,2020-09-01 03:40:20,61.81,36.53,48.88,83,99,6.82
540,Moose Factory,CA,2020-09-01 03:40:20,51.26,-80.61,62.6,63,90,14.99
541,Burnie,AU,2020-09-01 03:40:20,-41.07,145.92,51.01,71,90,11.99
542,Vestmannaeyjar,IS,2020-09-01 03:40:21,63.44,-20.27,52.45,89,100,21.61
543,Medina,SA,2020-09-01 03:39:39,24.47,39.61,89.6,17,64,5.82
544,Peniche,PT,2020-09-01 03:40:21,39.36,-9.38,62.01,86,76,5.01
545,Barguzin,RU,2020-09-01 03:40:21,53.62,109.62,60.42,66,68,7.99
546,Linares,CL,2020-09-01 03:37:13,-35.85,-71.6,42.66,83,0,0.51
547,Olinda,BR,2020-09-01 03:40:22,-8.01,-34.86,78.8,69,75,17.22
548,Punta Alta,AR,2020-09-01 03:36:17,-38.88,-62.07,40.75,70,100,11.41
549,Qaqortoq,GL,2020-09-01 03:40:22,60.72,-46.03,46.4,75,100,9.17
550,Alugan,PH,2020-09-01 03:40:22,12.22,125.48,87.17,67,87,10.83
551,Boyolangu,ID,2020-09-01 03:40:22,-8.12,111.89,83.19,61,79,10.96
552,Grand Gaube,MU,2020-09-01 03:40:23,-20.01,57.66,72.0,73,9,8.99
553,Nokaneng,BW,2020-09-01 03:40:23,-19.67,22.27,56.46,39,0,7.54
554,Mecca,SA,2020-09-01 03:40:23,21.43,39.83,86.5,39,28,6.13
555,Nhulunbuy,AU,2020-09-01 03:40:24,-12.23,136.77,84.2,62,40,14.99
556,Smirnykh,RU,2020-09-01 03:40:24,49.75,142.83,62.71,71,100,7.9
557,Winslow,US,2020-09-01 03:39:00,35.02,-110.7,77.0,33,1,16.11
558,San Luis,AR,2020-09-01 03:40:24,-33.3,-66.34,50.94,46,99,3.15
559,Trelew,AR,2020-09-01 03:40:24,-43.25,-65.31,42.37,73,0,10.69
560,Korla,CN,2020-09-01 03:40:25,41.76,86.15,83.01,17,89,10.07
561,Tymovskoye,RU,2020-09-01 03:40:25,50.85,142.66,53.89,86,100,9.69
562,Aldan,RU,2020-09-01 03:40:25,58.6,125.39,57.74,75,79,6.02
563,Hoa Binh,VN,2020-09-01 03:37:51,20.81,105.34,87.8,66,0,6.93
564,Mbandaka,CD,2020-09-01 03:40:25,0.05,18.26,70.21,97,99,3.11
565,Ketchikan,US,2020-09-01 03:40:26,55.34,-131.65,59.0,93,90,4.7
566,Toba,JP,2020-09-01 03:40:26,34.48,136.85,82.99,87,6,8.01
567,Ledyard,US,2020-09-01 03:40:26,41.44,-72.01,68.0,77,90,6.93
568,Priyutnoye,RU,2020-09-01 03:36:20,46.1,43.51,62.01,55,0,8.99
569,Nardaran,AZ,2020-09-01 03:40:27,40.56,50.01,69.8,94,0,6.93
570,Ribeira Brava,PT,2020-09-01 03:40:27,32.65,-17.07,69.8,68,20,17.22
571,Mahanoro,MG,2020-09-01 03:40:27,-19.9,48.8,66.52,83,2,3.2
572,Tahta,EG,2020-09-01 03:40:27,26.77,31.5,77.25,44,0,8.48
573,Choix,MX,2020-09-01 03:40:27,26.71,-108.32,79.43,83,100,1.92
574,Araouane,ML,2020-09-01 03:40:28,18.9,-3.53,91.38,41,5,5.93
575,Barcarena,BR,2020-09-01 03:40:28,-1.51,-48.63,77.0,88,1,8.05
576,Guadalupe Victoria,MX,2020-09-01 03:40:28,32.29,-115.11,95.0,39,5,8.05
577,San Vicente,AR,2020-09-01 03:40:29,-26.62,-54.13,61.63,97,100,4.27
578,Mount Gambier,AU,2020-09-01 03:40:29,-37.83,140.77,57.2,54,100,18.34
